id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName
IO/SS/AST/00060,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00060,IO/SS/AST/00060,2,Male,Adult,present,349II10,14-04-2016,08:00:00,Benthic,HSDT (CV),Bay of Bengal,India,"Southwest off Rutland Island, Andamans",520,520,11.19,92.34,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti
IO/SS/AST/00061,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00061,IO/SS/AST/00061,2,Male,Adult,present,367II08,26-11-2017,07:30:00,Benthic,HSDT (CV),Andaman Sea,India,East off North Andaman Island,635,635,13.27,93.26,,,"Vinay P. Padate, CMLRE",18-01-2021,"Chang S.-C.; Chan T.-Y., Kumar A.B. (2020) Deep-sea clawed lobster Nephropsis stewarti Wood-Mason, 1872 species complex in the Indo-West Pacific (Crustacea, Decapoda, Nephropidae), with description of a new species.?ZooKeys,?1008: 37-60.",urn:lsid:marinespecies.org:taxname:220231,Nephropsis stewarti
IO/SS/AST/00062,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00062,IO/SS/AST/00062,3,Male,Adult,present,31609,17-07-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",1245,1245,8.41,75.89,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata
IO/SS/AST/00063,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00063,IO/SS/AST/00063,2,Female,Adult,present,31609,17-07-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Trivandrum, Kerala",1245,1245,8.41,75.89,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata
IO/SS/AST/00064,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00064,IO/SS/AST/00064,5,Male,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154,1154,8.01,76.43,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata
IO/SS/AST/00065,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00065,IO/SS/AST/00065,2,Female,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154,1154,8.01,76.43,,,"Vinay P. Padate, CMLRE",19-01-2021,"Macpherson E. (1990) Crustacea Decapoda: On a collection of Nephropidae from the Indian Ocean and Western Pacific. In: Crosnier, A. (Ed.) R?sultats des Campagnes MUSORSTOM 6.?M?moires du Mus?um national d'Histoire naturelle. S?rie A, Zoologie,?145: 289-329.",urn:lsid:marinespecies.org:taxname:246173,Nephropsis sulcata
IO/SS/AST/00066,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00066,IO/SS/AST/00066,1,Female,Adult,present,32116,10-12-2013,13:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Southwest off Colachel, Tamil Nadu",1154,1154,8.01,76.43,,,"Vinay P. Padate, CMLRE",20-01-2021,Holthuis L.B. (1991) FAO species catalog. Vol. 13. Marine lobsters of the world. An annotated and illustrated catalogue of species of interest to fisheries known to date. FAO Fisheries Synopsis. Vol. 125. Rome: Food and Agriculture Organization of the United Nations. 292 p.,urn:lsid:marinespecies.org:taxname:246160,Acanthacaris tenuimana
IO/SS/AST/00067,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00067,IO/SS/AST/00067,1,Male,Adult,present,292II83,10-12-2011,14:45:00,Benthic,HSDT (CV),Bay of Bengal,India,West off Great Nicobar Island,337,337,6.84,93.05,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genus?Nephropsis?Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.?Raffles Bulletin of Zoology,?68: 50-55.",urn:lsid:marinespecies.org:taxname:1434135,Nephropsis rahayuae
IO/SS/AST/00068,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00068,IO/SS/AST/00068,3,Male,Adult,present,39210,29-11-2019,07:11:00,Benthic,Naturalist dredge,Bay of Bengal,India,Puducherry,439,439,11.95,80.15,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genusÂ NephropsisÂ Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.Â Raffles Bulletin of Zoology,Â 68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri
IO/SS/AST/00069,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AST/00069,IO/SS/AST/00069,2,Female,Adult,present,39210,29-11-2019,07:11:00,Benthic,Naturalist dredge,Bay of Bengal,India,Puducherry,439,439,11.95,80.15,,,"Vinay P. Padate, CMLRE",11-01-2021,"Chang S.-C., Chan T.-Y.; Kumar A.B. (2020) A new clawed lobster of the genusÂ NephropsisÂ Wood-Mason, 1872 (Crustacea: Decapoda: Nephropidae) from the Indonesian deep-sea cruise, SJADES 2018.Â Raffles Bulletin of Zoology,Â 68: 50-55.",urn:lsid:marinespecies.org:taxname:241294,Nephropsis carpenteri
IO/SS/AXI/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00001,IO/SS/AXI/00001,1,Male,Adult,present,31810,26-08-2013,09:40:00,Benthic,Expo model trawl,Arabian Sea,India,Kasaragod,326,326,12.1,74.32,,Holotype,"Vinay P. Padate, CMLRE",11-02-2021,"Sakai K., de Saint Laurent M. (1989) A check list of Axiidae (Decapoda, Crustacea, Thalassinidea, Anomula), with remarks and in addition descriptions of one new subfamily, eleven new genera and two new species. Naturalists, Publications of Tokushima Biological Laboratory, Shikoku University, 3, 1-104.",urn:lsid:marinespecies.org:taxname:1560269,Guyanacaris keralam
IO/SS/AXI/00002,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00002,IO/SS/AXI/00002,1,Male,Adult,present,34013,25-05-2015,14:55:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Koyilandi, Kerala",100,100,11.36,74.91,,,"Vinay P. Padate, CMLRE",25-09-2020,"Sakai K. (2017) A second report on material from Dr. Mortensen's collection of Thalassinidea and Callianassidea (Decapoda) in the Zoological Museum, Copenhagen.?Crustaceana.?90 (7-10): 1117-1144.",urn:lsid:marinespecies.org:taxname:1398858,Paragourretia galathea
IO/SS/AXI/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/AXI/00003,IO/SS/AXI/00003,1,Male,Adult,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105,105,15.47,73.07,,,"Vinay P. Padate, CMLRE",25-09-2020,"Sakai K. (2017) A second report on material from Dr. Mortensen's collection of Thalassinidea and Callianassidea (Decapoda) in the Zoological Museum, Copenhagen.?Crustaceana.?90 (7-10): 1117-1144.",urn:lsid:marinespecies.org:taxname:1398858,Paragourretia galathea
IO/SS/BRC/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00001,IO/SS/BRC/00001,2,Female,Adult,present,28809,08-08-2011,10:00:00,Benthic,HSDT (CV),Arabian Sea,India,"Northwest off Kannur, Kerala",201,201,11.99,74.43,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii
IO/SS/BRC/00002,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00002,IO/SS/BRC/00002,1,Female,Adult,present,,,,Benthic,,,India,,,,,,,,"Vinay P. Padate, CMLRE",11-02-2020,"Ng P.K.L., Lai, J.C.Y. and Aungtonya C. (2002) The box and moon crabs of Thailand, with description of a new species of Calappa (Crustacea: Brachyura: Calappidae, Matutidae). Phuket Marine Biological Center Special Publication 23 (2): 341-360.",urn:lsid:marinespecies.org:taxname:387535,Calappa bilineata
IO/SS/BRC/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00003,IO/SS/BRC/00003,1,Female,Adult,present,28009,14-09-2010,18:35:00,Benthic,Expo model trawl,Andaman Sea,India,"West off Interview Island, Andamans",99,99,12.91,92.45,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii
IO/SS/BRC/00004,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00004,IO/SS/BRC/00004,2,Male,Adult,present,28003,20-09-2010,09:36:00,Benthic,Expo model trawl,Andaman Sea,India,West off Little Andaman Island,42,42,10.68,92.31,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii
IO/SS/BRC/00005,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00005,IO/SS/BRC/00005,1,Female,Adult,present,34019,27-05-2015,06:20:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Kochi, Kerala",263,263,9.93,75.57,,,"Vinay P. Padate, CMLRE",09-03-2018,"Goeke G.D. (1985) Decapod Crustacea: Raninidae. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 2. M?moires du Mus?um national d?Histoire naturelle, s?rie A, Zoology, 133: 205-228.",urn:lsid:marinespecies.org:taxname:440248,Raninoides personatus
IO/SS/BRC/00006,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00006,IO/SS/BRC/00006,1,Male,Adult,present,34019,27-05-2015,06:20:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Kochi, Kerala",263,263,9.93,75.57,,,"Vinay P. Padate, CMLRE",09-03-2018,"Goeke G.D. (1985) Decapod Crustacea: Raninidae. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 2. M?moires du Mus?um national d?Histoire naturelle, s?rie A, Zoology, 133: 205-228.",urn:lsid:marinespecies.org:taxname:440248,Raninoides personatus
IO/SS/BRC/00007,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00007,IO/SS/BRC/00007,2,Male,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,Andaman Sea,India,East off Little Andaman Island,53,53,10.72,92.71,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (1997) Crustacea Decapoda: a revision of the Indo-Pacific species of the genus Calappa Weber, 1795 (Calappidae). In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 18. M?moires du Mus?um national d?Histoire naturelle, 176: 271-335.",urn:lsid:marinespecies.org:taxname:209502,Calappa gallus
IO/SS/BRC/00008,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00008,IO/SS/BRC/00008,1,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441348,Tanaoa pustulosus
IO/SS/BRC/00009,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00009,IO/SS/BRC/00009,2,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L., Ravinesh R. and Ravichandran S. (2017) A new large oregoniid spider crab of the genus Pleistacantha Miers, 1879, from the Bay of Bengal, India (Crustacea, Brachyura, Majoidea). Zookeys, 716: 127-146.",urn:lsid:marinespecies.org:taxname:441953,Pleistacantha pungens
IO/SS/BRC/00010,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00010,IO/SS/BRC/00010,4,Male,Juvenile,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105,105,15.47,73.07,,,"Vinay P. Padate, CMLRE",05-03-2018,"Kumar B.A., Kumar M.S. and Galil B.S. (2013) Calappid and leucosiid crabs (Crustacea: Decapoda: Brachyura) from Kerala, India, with the description of a new species of Mursia Desmarest, 1823, from the Arabian Sea and redescription of M. bicristimana Alcoc",urn:lsid:marinespecies.org:taxname:440300,Calappa guerini
IO/SS/BRC/00011,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00011,IO/SS/BRC/00011,1,Female,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388,390,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L., Ravinesh R. and Ravichandran S. (2017) A new large oregoniid spider crab of the genus Pleistacantha Miers, 1879, from the Bay of Bengal, India (Crustacea, Brachyura, Majoidea). Zookeys, 716: 127-146.",urn:lsid:marinespecies.org:taxname:441953,Pleistacantha pungens
IO/SS/BRC/00012,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00012,IO/SS/BRC/00012,1,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L. and Richer de Forges B. (2015) Revision of the spider crab genus Maja Lamarck, 1801 (Crustacea: Brachyura: Majoidea: Majidae), with descriptions of seven new genera and 17 new species from the Atlantic and Indo-West Pacific. Raffles Bulletin of Zoology, 63: 110?225.",urn:lsid:marinespecies.org:taxname:870205,Paramaja gibba
IO/SS/BRC/00013,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00013,IO/SS/BRC/00013,2,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L. and Richer de Forges B. (2015) Revision of the spider crab genus Maja Lamarck, 1801 (Crustacea: Brachyura: Majoidea: Majidae), with descriptions of seven new genera and 17 new species from the Atlantic and Indo-West Pacific. Raffles Bulletin of Zoology, 63: 110?225.",urn:lsid:marinespecies.org:taxname:870205,Paramaja gibba
IO/SS/BRC/00014,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00014,IO/SS/BRC/00014,1,Male,Adult,present,34021,28-05-2015,06:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"Southwest off Trivandrum, Kerala",35,35,8.51,76.84,,,"Vinay P. Padate, CMLRE",05-03-2018,"Galil B.S. (1997) Crustacea Decapoda: a revision of the Indo-Pacific species of the genus Calappa Weber, 1795 (Calappidae). In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 18. M?moires du Mus?um national d?Histoire naturelle, 176, pp. 271-335.",urn:lsid:marinespecies.org:taxname:209500,Calappa philargius
IO/SS/BRC/00015,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00015,IO/SS/BRC/00015,7,Female,Adult,present,34026,30-05-2015,06:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",207,207,7.22,77.53,,,"Vinay P. Padate, CMLRE",11-03-2018,"Castro P. (2005) Crabs of the Subfamily Ethusinae Guinot, 1977 (Crustacea, Decapoda, Brachyura, Dorippidae) of the Indo-West Pacific region. Zoosystema, 27 (3): 499-600.",urn:lsid:marinespecies.org:taxname:440431,Ethusa andamanica
IO/SS/BRC/00016,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00016,IO/SS/BRC/00016,4,Male,Adult,present,34026,30-05-2015,06:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",207,207,7.22,77.53,,,"Vinay P. Padate, CMLRE",11-03-2018,"Castro P. (2005) Crabs of the Subfamily Ethusinae Guinot, 1977 (Crustacea, Decapoda, Brachyura, Dorippidae) of the Indo-West Pacific region. Zoosystema, 27 (3): 499-600.",urn:lsid:marinespecies.org:taxname:440431,Ethusa andamanica
IO/SS/BRC/00017,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00017,IO/SS/BRC/00017,2,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441358,Urashima lamellidentatus
IO/SS/BRC/00018,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00018,IO/SS/BRC/00018,1,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441359,Urashima lamellidentatus
IO/SS/BRC/00019,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00019,IO/SS/BRC/00019,2,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops
IO/SS/BRC/00020,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00020,IO/SS/BRC/00020,1,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535,535,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops
IO/SS/BRC/00021,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00021,IO/SS/BRC/00021,1,Male,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388,390,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops
IO/SS/BRC/00022,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00022,IO/SS/BRC/00022,1,Female,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388,390,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops
IO/SS/BRC/00023,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00023,IO/SS/BRC/00023,1,Male,Adult,present,334II02A,26-01-2015,12:12:00,Benthic,HOT model net,Bay of Bengal,India,Northwest off Little Andaman island,402,402,10.86,92.19,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops
