id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName,aphiaid,lsid,status,scientificName,kingdom,phylum,class,order,family,genus,species,marine,brackish
IO/SS/BRC/00002,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00002,IO/SS/BRC/00002,1,Female,Adult,present,,,,Benthic,,,India,,,,,,,,"Vinay P. Padate, CMLRE",11-02-2020,"Ng P.K.L., Lai, J.C.Y. and Aungtonya C. (2002) The box and moon crabs of Thailand, with description of a new species of Calappa (Crustacea: Brachyura: Calappidae, Matutidae). Phuket Marine Biological Center Special Publication 23 (2): 341-360.",urn:lsid:marinespecies.org:taxname:387535,Calappa bilineata,387535.0,urn:lsid:marinespecies.org:taxname:387535,accepted,Calappa bilineata,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,1.0,0.0
IO/SS/BRC/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00003,IO/SS/BRC/00003,1,Female,Adult,present,28009,14-09-2010,18:35:00,Benthic,Expo model trawl,Andaman Sea,India,"West off Interview Island, Andamans",99.0,99.0,12.91,92.45,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii,,,,,,,,,,,,,
IO/SS/BRC/00004,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00004,IO/SS/BRC/00004,2,Male,Adult,present,28003,20-09-2010,09:36:00,Benthic,Expo model trawl,Andaman Sea,India,West off Little Andaman Island,42.0,42.0,10.68,92.31,,,"Vinay P. Padate, CMLRE",11-02-2020,"Stephenson W. (1972) An annotated check-list and key to the Indo-West Pacific swimming crabs (Crustacea: Decapoda: Portunidae). Bulletin of the Royal Society of New Zealand, 10: 1-64.",urn:lsid:marinespecies.org:taxname:1552694,Charybdis (Archias) smithii,1552694.0,urn:lsid:marinespecies.org:taxname:1552694,accepted,Charybdis (Archias) smithii,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,,1.0,0.0
IO/SS/BRC/00005,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00005,IO/SS/BRC/00005,1,Female,Adult,present,34019,27-05-2015,06:20:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Kochi, Kerala",263.0,263.0,9.93,75.57,,,"Vinay P. Padate, CMLRE",09-03-2018,"Goeke G.D. (1985) Decapod Crustacea: Raninidae. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 2. M?moires du Mus?um national d?Histoire naturelle, s?rie A, Zoology, 133: 205-228.",urn:lsid:marinespecies.org:taxname:440248,Raninoides personatus,,,,,,,,,,,,,
IO/SS/BRC/00006,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00006,IO/SS/BRC/00006,1,Male,Adult,present,34019,27-05-2015,06:20:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Kochi, Kerala",263.0,263.0,9.93,75.57,,,"Vinay P. Padate, CMLRE",09-03-2018,"Goeke G.D. (1985) Decapod Crustacea: Raninidae. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 2. M?moires du Mus?um national d?Histoire naturelle, s?rie A, Zoology, 133: 205-228.",urn:lsid:marinespecies.org:taxname:440248,Raninoides personatus,,,,,,,,,,,,,
IO/SS/BRC/00007,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00007,IO/SS/BRC/00007,2,Male,Adult,present,38806,10-08-2019,16:25:00,Benthic,Chain dredge,Andaman Sea,India,East off Little Andaman Island,53.0,53.0,10.72,92.71,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (1997) Crustacea Decapoda: a revision of the Indo-Pacific species of the genus Calappa Weber, 1795 (Calappidae). In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 18. M?moires du Mus?um national d?Histoire naturelle, 176: 271-335.",urn:lsid:marinespecies.org:taxname:209502,Calappa gallus,209502.0,urn:lsid:marinespecies.org:taxname:209502,accepted,Calappa gallus,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,,1.0,0.0
IO/SS/BRC/00008,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00008,IO/SS/BRC/00008,1,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441348,Tanaoa pustulosus,441348.0,urn:lsid:marinespecies.org:taxname:441348,accepted,Tanaoa pustulosus,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Tanaoa,,1.0,0.0
IO/SS/BRC/00009,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00009,IO/SS/BRC/00009,2,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L., Ravinesh R. and Ravichandran S. (2017) A new large oregoniid spider crab of the genus Pleistacantha Miers, 1879, from the Bay of Bengal, India (Crustacea, Brachyura, Majoidea). Zookeys, 716: 127-146.",urn:lsid:marinespecies.org:taxname:441953,Pleistacantha pungens,441953.0,urn:lsid:marinespecies.org:taxname:441953,accepted,Pleistacantha pungens,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Pleistacantha,,1.0,0.0
IO/SS/BRC/00010,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00010,IO/SS/BRC/00010,4,Male,Juvenile,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105.0,105.0,15.47,73.07,,,"Vinay P. Padate, CMLRE",05-03-2018,"Kumar B.A., Kumar M.S. and Galil B.S. (2013) Calappid and leucosiid crabs (Crustacea: Decapoda: Brachyura) from Kerala, India, with the description of a new species of Mursia Desmarest, 1823, from the Arabian Sea and redescription of M. bicristimana Alcoc",urn:lsid:marinespecies.org:taxname:440300,Calappa guerini,,,,,,,,,,,,,
IO/SS/BRC/00011,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00011,IO/SS/BRC/00011,1,Female,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388.0,390.0,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L., Ravinesh R. and Ravichandran S. (2017) A new large oregoniid spider crab of the genus Pleistacantha Miers, 1879, from the Bay of Bengal, India (Crustacea, Brachyura, Majoidea). Zookeys, 716: 127-146.",urn:lsid:marinespecies.org:taxname:441953,Pleistacantha pungens,441953.0,urn:lsid:marinespecies.org:taxname:441953,accepted,Pleistacantha pungens,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Pleistacantha,,1.0,0.0
IO/SS/BRC/00012,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00012,IO/SS/BRC/00012,1,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L. and Richer de Forges B. (2015) Revision of the spider crab genus Maja Lamarck, 1801 (Crustacea: Brachyura: Majoidea: Majidae), with descriptions of seven new genera and 17 new species from the Atlantic and Indo-West Pacific. Raffles Bulletin of Zoology, 63: 110?225.",urn:lsid:marinespecies.org:taxname:870205,Paramaja gibba,870205.0,urn:lsid:marinespecies.org:taxname:870205,accepted,Paramaja gibba,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,Paramaja,,1.0,0.0
IO/SS/BRC/00013,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00013,IO/SS/BRC/00013,2,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Ng P.K.L. and Richer de Forges B. (2015) Revision of the spider crab genus Maja Lamarck, 1801 (Crustacea: Brachyura: Majoidea: Majidae), with descriptions of seven new genera and 17 new species from the Atlantic and Indo-West Pacific. Raffles Bulletin of Zoology, 63: 110?225.",urn:lsid:marinespecies.org:taxname:870205,Paramaja gibba,,,,,,,,,,,,,
IO/SS/BRC/00014,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00014,IO/SS/BRC/00014,1,Male,Adult,present,34021,28-05-2015,06:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"Southwest off Trivandrum, Kerala",35.0,35.0,8.51,76.84,,,"Vinay P. Padate, CMLRE",05-03-2018,"Galil B.S. (1997) Crustacea Decapoda: a revision of the Indo-Pacific species of the genus Calappa Weber, 1795 (Calappidae). In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 18. M?moires du Mus?um national d?Histoire naturelle, 176, pp. 271-335.",urn:lsid:marinespecies.org:taxname:209500,Calappa philargius,,,,,,,,,,,,,
IO/SS/BRC/00015,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00015,IO/SS/BRC/00015,7,Female,Adult,present,34026,30-05-2015,06:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",207.0,207.0,7.22,77.53,,,"Vinay P. Padate, CMLRE",11-03-2018,"Castro P. (2005) Crabs of the Subfamily Ethusinae Guinot, 1977 (Crustacea, Decapoda, Brachyura, Dorippidae) of the Indo-West Pacific region. Zoosystema, 27 (3): 499-600.",urn:lsid:marinespecies.org:taxname:440431,Ethusa andamanica,,,,,,,,,,,,,
IO/SS/BRC/00016,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00016,IO/SS/BRC/00016,4,Male,Adult,present,34026,30-05-2015,06:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",207.0,207.0,7.22,77.53,,,"Vinay P. Padate, CMLRE",11-03-2018,"Castro P. (2005) Crabs of the Subfamily Ethusinae Guinot, 1977 (Crustacea, Decapoda, Brachyura, Dorippidae) of the Indo-West Pacific region. Zoosystema, 27 (3): 499-600.",urn:lsid:marinespecies.org:taxname:440431,Ethusa andamanica,440431.0,urn:lsid:marinespecies.org:taxname:440431,accepted,Ethusa andamanica,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,,1.0,0.0
IO/SS/BRC/00017,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00017,IO/SS/BRC/00017,2,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441358,Urashima lamellidentatus,,,,,,,,,,,,,
IO/SS/BRC/00018,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00018,IO/SS/BRC/00018,1,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Galil B.S. (2003) Four new genera of leucosiid crabs (Crustacea: Brachyura: Leucosiidae) for three new species and nine species previously in the genus Randallia Stimpson, 1857, with a redescription of the type species, R. ornata (Randall, 1939). Proceedings of the Biological Society of Washington, 116 (2): 395-422.",urn:lsid:marinespecies.org:taxname:441359,Urashima lamellidentatus,,,,,,,,,,,,,
IO/SS/BRC/00019,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00019,IO/SS/BRC/00019,2,Male,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,440169.0,urn:lsid:marinespecies.org:taxname:440169,accepted,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,,1.0,0.0
IO/SS/BRC/00020,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00020,IO/SS/BRC/00020,1,Female,Adult,present,334I11,11-01-2015,12:24:00,Benthic,HSDT (CV),Bay of Bengal,India,"West off Rutland Island, Andamans",535.0,535.0,11.35,92.39,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,,,,,,,,,,,,,
IO/SS/BRC/00021,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00021,IO/SS/BRC/00021,1,Male,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388.0,390.0,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,440169.0,urn:lsid:marinespecies.org:taxname:440169,accepted,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,,1.0,0.0
IO/SS/BRC/00022,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00022,IO/SS/BRC/00022,1,Female,Adult,present,334I16,18-01-2015,09:47:00,Benthic,HOT model net,Bay of Bengal,India,West off North Andaman Island,388.0,390.0,13.03,92.17,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,,,,,,,,,,,,,
IO/SS/BRC/00023,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00023,IO/SS/BRC/00023,1,Male,Adult,present,334II02A,26-01-2015,12:12:00,Benthic,HOT model net,Bay of Bengal,India,Northwest off Little Andaman island,402.0,402.0,10.86,92.19,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,440169.0,urn:lsid:marinespecies.org:taxname:440169,accepted,Homolax megalops,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,Homolax,,1.0,0.0
IO/SS/BRC/00024,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00024,IO/SS/BRC/00024,1,Female,Adult,present,334II02A,26-01-2015,12:12:00,Benthic,HOT model net,Bay of Bengal,India,Northwest off Little Andaman island,402.0,402.0,10.86,92.19,,,"Vinay P. Padate, CMLRE",23-10-2019,"Guinot D. and Richer de Forges B. (1995) Crustacea Decapoda Brachyura: R?vision de la famille des Homolidae de Haan, 1839. In: (A. Crosnier, editor) R?sultats des Campagnes MUSORSTOM, Volume 13. M?moires du Mus?um national d?Histoire naturelle, 163, pp. 283-517.",urn:lsid:marinespecies.org:taxname:440169,Homolax megalops,,,,,,,,,,,,,
IO/SS/BRC/00025,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00025,IO/SS/BRC/00025,3,Male,Adult,present,292II83,10-12-2011,14:45:00,Benthic,HSDT (CV),Bay of Bengal,India,West off Great Nicobar Island,337.0,337.0,6.84,93.05,,,"Vinay P. Padate, CMLRE",23-10-2019,"Kumar B.A., Kumar M.S. and Galil B.S. (2013) Calappid and leucosiid crabs (Crustacea: Decapoda: Brachyura) from Kerala, India, with the description of a new species of Mursia Desmarest, 1823, from the Arabian Sea and redescription of M. bicristimana Alcock & Anderson, 1894. Zootaxa, 3746 (4): 529-551.",urn:lsid:marinespecies.org:taxname:440324,Mursia bicristimana,,,,,,,,,,,,,
IO/SS/BRC/00026,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00026,IO/SS/BRC/00026,1,Male,Adult,present,37201,22-02-2018,15:30:00,Benthic,HSDT-40 net,Arabian Sea,India,"Northwest off Dwarka, Gujarat",72.0,72.0,22.49,68.19,,,"Vinay P. Padate, CMLRE",23-02-2018,"Galil B.S. (2003) Contribution to the knowledge of Leucosiidae II. Euclosia gen. nov. (Crustacea: Brachyura). Zoologische Mededelingen, Leiden, 77 (20): 331-347, figures 1-6.",urn:lsid:marinespecies.org:taxname:557709,Euclosiana nitida,557709.0,urn:lsid:marinespecies.org:taxname:557709,accepted,Euclosiana nitida,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Euclosiana,,1.0,0.0
IO/SS/BRC/00027,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00027,IO/SS/BRC/00027,1,Male,Adult,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105.0,105.0,15.47,73.07,,,"Vinay P. Padate, CMLRE",01-03-2018,"Galil B.S. (2003) Contribution to the knowledge of Leucosiidae II. Euclosia gen. nov. (Crustacea: Brachyura). Zoologische Mededelingen, Leiden, 77 (20): 331-347, figures 1-6.",urn:lsid:marinespecies.org:taxname:557714,Euclosiana unidentata,557714.0,urn:lsid:marinespecies.org:taxname:557714,accepted,Euclosiana unidentata,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Euclosiana,,1.0,0.0
IO/SS/BRC/00028,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00028,IO/SS/BRC/00028,1,Male,Adult,present,34014,25-05-2015,19:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"Northwest off Calicut, Kerala",54.0,54.0,11.35,75.3,,,"Vinay P. Padate, CMLRE",04-03-2018,"Galil B.S. (2005) Contributions to the knowledge of Leucosiidae III. Urnalana gen. nov. (Crustacea: Brachyura). Zoologische Mededelingen, Leiden, 79-2 (2), 22-vii.: 9-40, figures 1-9.",urn:lsid:marinespecies.org:taxname:441415,Urnalana pulchella,,,,,,,,,,,,,
IO/SS/BRC/00029,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00029,IO/SS/BRC/00029,1,Male,Adult,present,34027,30-05-2015,11:15:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",109.0,109.0,7.44,77.6,,,"Vinay P. Padate, CMLRE",04-03-2018,"Galil B.S. (2005) Contributions to the knowledge of Leucosiidae III. Urnalana gen. nov. (Crustacea: Brachyura). Zoologische Mededelingen, Leiden, 79-2 (2), 22-vii.: 9-40, figures 1-9.",urn:lsid:marinespecies.org:taxname:441415,Urnalana pulchella,,,,,,,,,,,,,
IO/SS/BRC/00030,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00030,IO/SS/BRC/00030,1,Female,Adult,present,34027,30-05-2015,11:15:00,Benthic,Naturalist dredge,Arabian Sea,India,"South off Kanyakumari, Tamil Nadu",109.0,109.0,7.44,77.6,,,"Vinay P. Padate, CMLRE",04-03-2018,"Galil B.S. (2005) Contributions to the knowledge of Leucosiidae III. Urnalana gen. nov. (Crustacea: Brachyura). Zoologische Mededelingen, Leiden, 79-2 (2), 22-vii.: 9-40, figures 1-9.",urn:lsid:marinespecies.org:taxname:441415,Urnalana pulchella,441415.0,urn:lsid:marinespecies.org:taxname:441415,accepted,Urnalana pulchella,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urnalana,,1.0,0.0
IO/SS/BRC/00031,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00031,IO/SS/BRC/00031,1,Male,Adult,present,34003,22-05-2015,13:50:00,Benthic,Naturalist dredge,Arabian Sea,India,"West off Panaji, Goa",105.0,105.0,15.47,73.07,,,"Vinay P. Padate, CMLRE",06-03-2018,"Galil B.S. (2001) A revision of the genus Arcania Leach, 1817 (Crustacea: Decapoda: Leucosioidea). Zoologische Mededelingen, Leiden, 75: 169-206.",urn:lsid:marinespecies.org:taxname:441088,Arcania cornuta,,,,,,,,,,,,,
IO/SS/BRC/00032,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00032,IO/SS/BRC/00032,1,Male,Adult,present,37201,22-02-2018,15:30:00,Benthic,HSDT-40 net,Arabian Sea,India,"Northwest off Dwarka, Gujarat",72.0,72.0,22.49,68.19,,,"Vinay P. Padate, CMLRE",23-02-2018,"Galil B.S. (2001) A revision of the genus Arcania Leach, 1817 (Crustacea: Decapoda: Leucosioidea). Zoologische Mededelingen, Leiden, 75: 169-206.",urn:lsid:marinespecies.org:taxname:441088,Arcania cornuta,,,,,,,,,,,,,
IO/SS/BRC/00033,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/SS/BRC/00033,IO/SS/BRC/00033,1,Male,Adult,present,34014,25-05-2015,19:00:00,Benthic,Naturalist dredge,Arabian Sea,India,"Northwest off Calicut, Kerala",54.0,54.0,11.35,75.3,,,"Vinay P. Padate, CMLRE",07-03-2018,"Galil B.S. (2001) A revision of the genus Arcania Leach, 1817 (Crustacea: Decapoda: Leucosioidea). Zoologische Mededelingen, Leiden, 75: 169-206.",urn:lsid:marinespecies.org:taxname:238404,Arcania gracilis,238404.0,urn:lsid:marinespecies.org:taxname:238404,accepted,Arcania gracilis,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Arcania,,1.0,0.0
